"player_id","match_id","club_name","event","event_time","event_half"
"616","BURAVL","Aston Villa","sub",NULL,NULL
"617","BURAVL","Aston Villa","sub",NULL,NULL
"618","BURAVL","Aston Villa","sub",NULL,NULL
"607","BURAVL","Aston Villa","sub",NULL,NULL
"740","BURAVL","Burnley","start",NULL,NULL
"748","BURAVL","Burnley","start",NULL,NULL
"743","BURAVL","Burnley","start",NULL,NULL
"756","BURAVL","Burnley","start",NULL,NULL
"759","BURAVL","Burnley","start",NULL,NULL
"754","BURAVL","Burnley","start",NULL,NULL
"753","BURAVL","Burnley","start",NULL,NULL
"760","BURAVL","Burnley","start",NULL,NULL
"761","BURAVL","Burnley","start",NULL,NULL
"755","BURAVL","Burnley","start",NULL,NULL
"738","BURAVL","Burnley","start",NULL,NULL
"743","BURAVL","Burnley","sub",NULL,NULL
"745","BURAVL","Burnley","sub",NULL,NULL
"744","BURAVL","Burnley","sub",NULL,NULL
"742","BURAVL","Burnley","sub",NULL,NULL
"741","BURAVL","Burnley","sub",NULL,NULL
"740","BURAVL","Burnley","sub",NULL,NULL
"748","BURAVL","Burnley","sub",NULL,NULL
"745","BURAVL","Burnley","sub",NULL,NULL
"739","BURAVL","Burnley","sub",NULL,NULL
"698","BURBRE","Brentford","start",NULL,NULL
"699","BURBRE","Brentford","start",NULL,NULL
"704","BURBRE","Brentford","start",NULL,NULL
"689","BURBRE","Brentford","start",NULL,NULL
"688","BURBRE","Brentford","start",NULL,NULL
"687","BURBRE","Brentford","start",NULL,NULL
"686","BURBRE","Brentford","start",NULL,NULL
"671","BURBRE","Brentford","start",NULL,NULL
"682","BURBRE","Brentford","start",NULL,NULL
"683","BURBRE","Brentford","start",NULL,NULL
"673","BURBRE","Brentford","start",NULL,NULL
"681","BURBRE","Brentford","sub",NULL,NULL
"678","BURBRE","Brentford","sub",NULL,NULL
"682","BURBRE","Brentford","sub",NULL,NULL
"677","BURBRE","Brentford","sub",NULL,NULL
"669","BURBRE","Brentford","sub",NULL,NULL
"679","BURBRE","Brentford","sub",NULL,NULL
"678","BURBRE","Brentford","sub",NULL,NULL
"680","BURBRE","Brentford","sub",NULL,NULL
"682","BURBRE","Brentford","sub",NULL,NULL
"750","BURBRE","Burnley","start",NULL,NULL
"753","BURBRE","Burnley","start",NULL,NULL
"738","BURBRE","Burnley","start",NULL,NULL
"740","BURBRE","Burnley","start",NULL,NULL
"752","BURBRE","Burnley","start",NULL,NULL
"758","BURBRE","Burnley","start",NULL,NULL
"759","BURBRE","Burnley","start",NULL,NULL
"761","BURBRE","Burnley","start",NULL,NULL
"748","BURBRE","Burnley","start",NULL,NULL
"746","BURBRE","Burnley","start",NULL,NULL
"751","BURBRE","Burnley","start",NULL,NULL
"741","BURBRE","Burnley","sub",NULL,NULL
"738","BURBRE","Burnley","sub",NULL,NULL
"747","BURBRE","Burnley","sub",NULL,NULL
"746","BURBRE","Burnley","sub",NULL,NULL
"745","BURBRE","Burnley","sub",NULL,NULL
"744","BURBRE","Burnley","sub",NULL,NULL
"743","BURBRE","Burnley","sub",NULL,NULL
"742","BURBRE","Burnley","sub",NULL,NULL
"740","BURBRE","Burnley","sub",NULL,NULL
"741","BURCHE","Burnley","start",NULL,NULL
"751","BURCHE","Burnley","start",NULL,NULL
"759","BURCHE","Burnley","start",NULL,NULL
"736","BURCHE","Burnley","start",NULL,NULL
"758","BURCHE","Burnley","start",NULL,NULL
"757","BURCHE","Burnley","start",NULL,NULL
"742","BURCHE","Burnley","start",NULL,NULL
"756","BURCHE","Burnley","start",NULL,NULL
"740","BURCHE","Burnley","start",NULL,NULL
"749","BURCHE","Burnley","start",NULL,NULL
"755","BURCHE","Burnley","start",NULL,NULL
"741","BURCHE","Burnley","sub",NULL,NULL
"740","BURCHE","Burnley","sub",NULL,NULL
"744","BURCHE","Burnley","sub",NULL,NULL
"743","BURCHE","Burnley","sub",NULL,NULL
"738","BURCHE","Burnley","sub",NULL,NULL
"740","BURCHE","Burnley","sub",NULL,NULL
"746","BURCHE","Burnley","sub",NULL,NULL
"742","BURCHE","Burnley","sub",NULL,NULL
"745","BURCHE","Burnley","sub",NULL,NULL
"801","BURCHE","Chelsea","start",NULL,NULL
"771","BURCHE","Chelsea","start",NULL,NULL
"776","BURCHE","Chelsea","start",NULL,NULL
"795","BURCHE","Chelsea","start",NULL,NULL
"794","BURCHE","Chelsea","start",NULL,NULL
"793","BURCHE","Chelsea","start",NULL,NULL
"792","BURCHE","Chelsea","start",NULL,NULL
"788","BURCHE","Chelsea","start",NULL,NULL
"777","BURCHE","Chelsea","start",NULL,NULL
"808","BURCHE","Chelsea","start",NULL,NULL
"809","BURCHE","Chelsea","start",NULL,NULL
"787","BURCHE","Chelsea","sub",NULL,NULL
"780","BURCHE","Chelsea","sub",NULL,NULL
"781","BURCHE","Chelsea","sub",NULL,NULL
"782","BURCHE","Chelsea","sub",NULL,NULL
"783","BURCHE","Chelsea","sub",NULL,NULL
"785","BURCHE","Chelsea","sub",NULL,NULL
"786","BURCHE","Chelsea","sub",NULL,NULL
"784","BURCHE","Chelsea","sub",NULL,NULL
"771","BURCHE","Chelsea","sub",NULL,NULL
"747","BURCRY","Burnley","start",NULL,NULL
"748","BURCRY","Burnley","start",NULL,NULL
"767","BURCRY","Burnley","start",NULL,NULL
"766","BURCRY","Burnley","start",NULL,NULL
"762","BURCRY","Burnley","start",NULL,NULL
"751","BURCRY","Burnley","start",NULL,NULL
"749","BURCRY","Burnley","start",NULL,NULL
"750","BURCRY","Burnley","start",NULL,NULL
"751","BURCRY","Burnley","start",NULL,NULL
"736","BURCRY","Burnley","start",NULL,NULL
"746","BURCRY","Burnley","start",NULL,NULL
"746","BURCRY","Burnley","sub",NULL,NULL
"744","BURCRY","Burnley","sub",NULL,NULL
"748","BURCRY","Burnley","sub",NULL,NULL
"745","BURCRY","Burnley","sub",NULL,NULL
"742","BURCRY","Burnley","sub",NULL,NULL
"743","BURCRY","Burnley","sub",NULL,NULL
"742","BURCRY","Burnley","sub",NULL,NULL
"738","BURCRY","Burnley","sub",NULL,NULL
"747","BURCRY","Burnley","sub",NULL,NULL
"831","BURCRY","Crystal Palace","start",NULL,NULL
"819","BURCRY","Crystal Palace","start",NULL,NULL
"818","BURCRY","Crystal Palace","start",NULL,NULL
"823","BURCRY","Crystal Palace","start",NULL,NULL
"829","BURCRY","Crystal Palace","start",NULL,NULL
"830","BURCRY","Crystal Palace","start",NULL,NULL
"833","BURCRY","Crystal Palace","start",NULL,NULL
"841","BURCRY","Crystal Palace","start",NULL,NULL
"842","BURCRY","Crystal Palace","start",NULL,NULL
"842","BURCRY","Crystal Palace","start",NULL,NULL
"811","BURCRY","Crystal Palace","start",NULL,NULL
"818","BURCRY","Crystal Palace","sub",NULL,NULL
"816","BURCRY","Crystal Palace","sub",NULL,NULL
"815","BURCRY","Crystal Palace","sub",NULL,NULL
"814","BURCRY","Crystal Palace","sub",NULL,NULL
"822","BURCRY","Crystal Palace","sub",NULL,NULL
"812","BURCRY","Crystal Palace","sub",NULL,NULL
"820","BURCRY","Crystal Palace","sub",NULL,NULL
"817","BURCRY","Crystal Palace","sub",NULL,NULL
"819","BURCRY","Crystal Palace","sub",NULL,NULL
"752","BURLIV","Burnley","start",NULL,NULL
"751","BURLIV","Burnley","start",NULL,NULL
"753","BURLIV","Burnley","start",NULL,NULL
"752","BURLIV","Burnley","start",NULL,NULL
"742","BURLIV","Burnley","start",NULL,NULL
"739","BURLIV","Burnley","start",NULL,NULL
"744","BURLIV","Burnley","start",NULL,NULL
"745","BURLIV","Burnley","start",NULL,NULL
"765","BURLIV","Burnley","start",NULL,NULL
"764","BURLIV","Burnley","start",NULL,NULL
"763","BURLIV","Burnley","start",NULL,NULL
"743","BURLIV","Burnley","sub",NULL,NULL
"741","BURLIV","Burnley","sub",NULL,NULL
"742","BURLIV","Burnley","sub",NULL,NULL
"742","BURLIV","Burnley","sub",NULL,NULL
"739","BURLIV","Burnley","sub",NULL,NULL
"741","BURLIV","Burnley","sub",NULL,NULL
"740","BURLIV","Burnley","sub",NULL,NULL
"745","BURLIV","Burnley","sub",NULL,NULL
"744","BURLIV","Burnley","sub",NULL,NULL
"908","BURLIV","Liverpool","start",NULL,NULL
"932","BURLIV","Liverpool","start",NULL,NULL
"922","BURLIV","Liverpool","start",NULL,NULL
"923","BURLIV","Liverpool","start",NULL,NULL
"924","BURLIV","Liverpool","start",NULL,NULL
"912","BURLIV","Liverpool","start",NULL,NULL
"911","BURLIV","Liverpool","start",NULL,NULL
"915","BURLIV","Liverpool","start",NULL,NULL
"937","BURLIV","Liverpool","start",NULL,NULL
"936","BURLIV","Liverpool","start",NULL,NULL
"942","BURLIV","Liverpool","start",NULL,NULL
"905","BURLIV","Liverpool","sub",NULL,NULL
"910","BURLIV","Liverpool","sub",NULL,NULL
"911","BURLIV","Liverpool","sub",NULL,NULL
"912","BURLIV","Liverpool","sub",NULL,NULL
"913","BURLIV","Liverpool","sub",NULL,NULL
"921","BURLIV","Liverpool","sub",NULL,NULL
"914","BURLIV","Liverpool","sub",NULL,NULL
"919","BURLIV","Liverpool","sub",NULL,NULL
"920","BURLIV","Liverpool","sub",NULL,NULL
"762","BURLUT","Burnley","start",NULL,NULL
"753","BURLUT","Burnley","start",NULL,NULL
"754","BURLUT","Burnley","start",NULL,NULL
"749","BURLUT","Burnley","start",NULL,NULL
"739","BURLUT","Burnley","start",NULL,NULL
"742","BURLUT","Burnley","start",NULL,NULL
"741","BURLUT","Burnley","start",NULL,NULL
"740","BURLUT","Burnley","start",NULL,NULL
"750","BURLUT","Burnley","start",NULL,NULL
"760","BURLUT","Burnley","start",NULL,NULL
"761","BURLUT","Burnley","start",NULL,NULL
"740","BURLUT","Burnley","sub",NULL,NULL
"737","BURLUT","Burnley","sub",NULL,NULL
"746","BURLUT","Burnley","sub",NULL,NULL
"747","BURLUT","Burnley","sub",NULL,NULL
"748","BURLUT","Burnley","sub",NULL,NULL
"741","BURLUT","Burnley","sub",NULL,NULL
"742","BURLUT","Burnley","sub",NULL,NULL
"743","BURLUT","Burnley","sub",NULL,NULL
"744","BURLUT","Burnley","sub",NULL,NULL
"950","BURLUT","Luton Town","start",NULL,NULL
"945","BURLUT","Luton Town","start",NULL,NULL
"971","BURLUT","Luton Town","start",NULL,NULL
"972","BURLUT","Luton Town","start",NULL,NULL
"971","BURLUT","Luton Town","start",NULL,NULL
"967","BURLUT","Luton Town","start",NULL,NULL
"966","BURLUT","Luton Town","start",NULL,NULL
"965","BURLUT","Luton Town","start",NULL,NULL
"964","BURLUT","Luton Town","start",NULL,NULL
"954","BURLUT","Luton Town","start",NULL,NULL
"946","BURLUT","Luton Town","start",NULL,NULL
"944","BURLUT","Luton Town","sub",NULL,NULL
"946","BURLUT","Luton Town","sub",NULL,NULL
"954","BURLUT","Luton Town","sub",NULL,NULL
"953","BURLUT","Luton Town","sub",NULL,NULL
"952","BURLUT","Luton Town","sub",NULL,NULL
"951","BURLUT","Luton Town","sub",NULL,NULL
"950","BURLUT","Luton Town","sub",NULL,NULL
"949","BURLUT","Luton Town","sub",NULL,NULL
"948","BURLUT","Luton Town","sub",NULL,NULL
"764","BURNOT","Burnley","start",NULL,NULL
"755","BURNOT","Burnley","start",NULL,NULL
"756","BURNOT","Burnley","start",NULL,NULL
"749","BURNOT","Burnley","start",NULL,NULL
"753","BURNOT","Burnley","start",NULL,NULL
"737","BURNOT","Burnley","start",NULL,NULL
"763","BURNOT","Burnley","start",NULL,NULL
"762","BURNOT","Burnley","start",NULL,NULL
"748","BURNOT","Burnley","start",NULL,NULL
"747","BURNOT","Burnley","start",NULL,NULL
"746","BURNOT","Burnley","start",NULL,NULL
"743","BURNOT","Burnley","sub",NULL,NULL
"744","BURNOT","Burnley","sub",NULL,NULL
"745","BURNOT","Burnley","sub",NULL,NULL
"742","BURNOT","Burnley","sub",NULL,NULL
"741","BURNOT","Burnley","sub",NULL,NULL
"742","BURNOT","Burnley","sub",NULL,NULL
"740","BURNOT","Burnley","sub",NULL,NULL
"743","BURNOT","Burnley","sub",NULL,NULL
"738","BURNOT","Burnley","sub",NULL,NULL
"1095","BURNOT","Nottingham Forest","start",NULL,NULL
"1098","BURNOT","Nottingham Forest","start",NULL,NULL
"1094","BURNOT","Nottingham Forest","start",NULL,NULL
"1069","BURNOT","Nottingham Forest","start",NULL,NULL
"1092","BURNOT","Nottingham Forest","start",NULL,NULL
"1080","BURNOT","Nottingham Forest","start",NULL,NULL
"1091","BURNOT","Nottingham Forest","start",NULL,NULL
"1081","BURNOT","Nottingham Forest","start",NULL,NULL
"1093","BURNOT","Nottingham Forest","start",NULL,NULL
"1082","BURNOT","Nottingham Forest","start",NULL,NULL
"1093","BURNOT","Nottingham Forest","start",NULL,NULL
"1084","BURNOT","Nottingham Forest","sub",NULL,NULL
"1070","BURNOT","Nottingham Forest","sub",NULL,NULL
"1084","BURNOT","Nottingham Forest","sub",NULL,NULL
"1083","BURNOT","Nottingham Forest","sub",NULL,NULL
"1082","BURNOT","Nottingham Forest","sub",NULL,NULL
"1081","BURNOT","Nottingham Forest","sub",NULL,NULL
"1080","BURNOT","Nottingham Forest","sub",NULL,NULL
"1079","BURNOT","Nottingham Forest","sub",NULL,NULL
"1078","BURNOT","Nottingham Forest","sub",NULL,NULL
"748","BURSHE","Burnley","start",NULL,NULL
"741","BURSHE","Burnley","start",NULL,NULL
"761","BURSHE","Burnley","start",NULL,NULL
"738","BURSHE","Burnley","start",NULL,NULL
"750","BURSHE","Burnley","start",NULL,NULL
"756","BURSHE","Burnley","start",NULL,NULL
"749","BURSHE","Burnley","start",NULL,NULL
"750","BURSHE","Burnley","start",NULL,NULL
"764","BURSHE","Burnley","start",NULL,NULL
"762","BURSHE","Burnley","start",NULL,NULL
"740","BURSHE","Burnley","start",NULL,NULL
"742","BURSHE","Burnley","sub",NULL,NULL
"745","BURSHE","Burnley","sub",NULL,NULL
"746","BURSHE","Burnley","sub",NULL,NULL
"740","BURSHE","Burnley","sub",NULL,NULL
"741","BURSHE","Burnley","sub",NULL,NULL
"747","BURSHE","Burnley","sub",NULL,NULL
"736","BURSHE","Burnley","sub",NULL,NULL
"744","BURSHE","Burnley","sub",NULL,NULL
"743","BURSHE","Burnley","sub",NULL,NULL
"1125","BURSHE","Sheffield United","start",NULL,NULL
"1124","BURSHE","Sheffield United","start",NULL,NULL
"1117","BURSHE","Sheffield United","start",NULL,NULL
"1124","BURSHE","Sheffield United","start",NULL,NULL
"1100","BURSHE","Sheffield United","start",NULL,NULL
"1113","BURSHE","Sheffield United","start",NULL,NULL
"1114","BURSHE","Sheffield United","start",NULL,NULL
"1107","BURSHE","Sheffield United","start",NULL,NULL
"1131","BURSHE","Sheffield United","start",NULL,NULL
"1130","BURSHE","Sheffield United","start",NULL,NULL
"1129","BURSHE","Sheffield United","start",NULL,NULL
"1108","BURSHE","Sheffield United","sub",NULL,NULL
"1109","BURSHE","Sheffield United","sub",NULL,NULL
"1107","BURSHE","Sheffield United","sub",NULL,NULL
"1104","BURSHE","Sheffield United","sub",NULL,NULL
"1106","BURSHE","Sheffield United","sub",NULL,NULL
"1105","BURSHE","Sheffield United","sub",NULL,NULL
"1100","BURSHE","Sheffield United","sub",NULL,NULL
"1111","BURSHE","Sheffield United","sub",NULL,NULL
"1110","BURSHE","Sheffield United","sub",NULL,NULL
"743","BURWOL","Burnley","start",NULL,NULL
"755","BURWOL","Burnley","start",NULL,NULL
"754","BURWOL","Burnley","start",NULL,NULL
"756","BURWOL","Burnley","start",NULL,NULL
"761","BURWOL","Burnley","start",NULL,NULL
"757","BURWOL","Burnley","start",NULL,NULL
"758","BURWOL","Burnley","start",NULL,NULL
"738","BURWOL","Burnley","start",NULL,NULL
"741","BURWOL","Burnley","start",NULL,NULL
"742","BURWOL","Burnley","start",NULL,NULL
"756","BURWOL","Burnley","start",NULL,NULL
"739","BURWOL","Burnley","sub",NULL,NULL
"746","BURWOL","Burnley","sub",NULL,NULL
"747","BURWOL","Burnley","sub",NULL,NULL
"748","BURWOL","Burnley","sub",NULL,NULL
"741","BURWOL","Burnley","sub",NULL,NULL
"745","BURWOL","Burnley","sub",NULL,NULL
"744","BURWOL","Burnley","sub",NULL,NULL
"743","BURWOL","Burnley","sub",NULL,NULL
"742","BURWOL","Burnley","sub",NULL,NULL
"1232","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1233","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1229","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1208","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1212","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1213","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1215","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1222","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1227","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1226","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"777","CHEFUL","Chelsea","start",NULL,NULL
"1225","BURWOL","Wolverhampton Wanderers","start",NULL,NULL
"1214","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1215","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1216","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1217","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1212","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1211","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1205","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1213","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"1210","BURWOL","Wolverhampton Wanderers","sub",NULL,NULL
"593","CHEARS","Arsenal","start",NULL,NULL
"575","CHEARS","Arsenal","start",NULL,NULL
"577","CHEARS","Arsenal","start",NULL,NULL
"578","CHEARS","Arsenal","start",NULL,NULL
"597","CHEARS","Arsenal","start",NULL,NULL
"596","CHEARS","Arsenal","start",NULL,NULL
"598","CHEARS","Arsenal","start",NULL,NULL
"587","CHEARS","Arsenal","start",NULL,NULL
"595","CHEARS","Arsenal","start",NULL,NULL
"594","CHEARS","Arsenal","start",NULL,NULL
"573","CHEARS","Arsenal","start",NULL,NULL
"578","CHEARS","Arsenal","sub",NULL,NULL
"579","CHEARS","Arsenal","sub",NULL,NULL
"580","CHEARS","Arsenal","sub",NULL,NULL
"581","CHEARS","Arsenal","sub",NULL,NULL
"575","CHEARS","Arsenal","sub",NULL,NULL
"576","CHEARS","Arsenal","sub",NULL,NULL
"577","CHEARS","Arsenal","sub",NULL,NULL
"580","CHEARS","Arsenal","sub",NULL,NULL
"792","CHEARS","Chelsea","start",NULL,NULL
"773","CHEARS","Chelsea","start",NULL,NULL
"794","CHEARS","Chelsea","start",NULL,NULL
"793","CHEARS","Chelsea","start",NULL,NULL
"792","CHEARS","Chelsea","start",NULL,NULL
"806","CHEARS","Chelsea","start",NULL,NULL
"807","CHEARS","Chelsea","start",NULL,NULL
"808","CHEARS","Chelsea","start",NULL,NULL
"788","CHEARS","Chelsea","start",NULL,NULL
"789","CHEARS","Chelsea","start",NULL,NULL
"788","CHEARS","Chelsea","start",NULL,NULL
"789","CHEARS","Chelsea","sub",NULL,NULL
"775","CHEARS","Chelsea","sub",NULL,NULL
"784","CHEARS","Chelsea","sub",NULL,NULL
"785","CHEARS","Chelsea","sub",NULL,NULL
"791","CHEARS","Chelsea","sub",NULL,NULL
"786","CHEARS","Chelsea","sub",NULL,NULL
"787","CHEARS","Chelsea","sub",NULL,NULL
"788","CHEARS","Chelsea","sub",NULL,NULL
"790","CHEARS","Chelsea","sub",NULL,NULL
"639","CHEBOU","Bournemouth","start",NULL,NULL
"646","CHEBOU","Bournemouth","start",NULL,NULL
"650","CHEBOU","Bournemouth","start",NULL,NULL
"649","CHEBOU","Bournemouth","start",NULL,NULL
"663","CHEBOU","Bournemouth","start",NULL,NULL
"664","CHEBOU","Bournemouth","start",NULL,NULL
"665","CHEBOU","Bournemouth","start",NULL,NULL
"653","CHEBOU","Bournemouth","start",NULL,NULL
"662","CHEBOU","Bournemouth","start",NULL,NULL
"661","CHEBOU","Bournemouth","start",NULL,NULL
"660","CHEBOU","Bournemouth","start",NULL,NULL
"639","CHEBOU","Bournemouth","sub",NULL,NULL
"647","CHEBOU","Bournemouth","sub",NULL,NULL
"646","CHEBOU","Bournemouth","sub",NULL,NULL
"651","CHEBOU","Bournemouth","sub",NULL,NULL
"643","CHEBOU","Bournemouth","sub",NULL,NULL
"649","CHEBOU","Bournemouth","sub",NULL,NULL
"650","CHEBOU","Bournemouth","sub",NULL,NULL
"644","CHEBOU","Bournemouth","sub",NULL,NULL
"645","CHEBOU","Bournemouth","sub",NULL,NULL
"774","CHEBOU","Chelsea","start",NULL,NULL
"776","CHEBOU","Chelsea","start",NULL,NULL
"791","CHEBOU","Chelsea","start",NULL,NULL
"799","CHEBOU","Chelsea","start",NULL,NULL
"800","CHEBOU","Chelsea","start",NULL,NULL
"792","CHEBOU","Chelsea","start",NULL,NULL
"794","CHEBOU","Chelsea","start",NULL,NULL
"790","CHEBOU","Chelsea","start",NULL,NULL
"807","CHEBOU","Chelsea","start",NULL,NULL
"809","CHEBOU","Chelsea","start",NULL,NULL
"801","CHEBOU","Chelsea","start",NULL,NULL
"787","CHEBOU","Chelsea","sub",NULL,NULL
"789","CHEBOU","Chelsea","sub",NULL,NULL
"790","CHEBOU","Chelsea","sub",NULL,NULL
"791","CHEBOU","Chelsea","sub",NULL,NULL
"773","CHEBOU","Chelsea","sub",NULL,NULL
"786","CHEBOU","Chelsea","sub",NULL,NULL
"785","CHEBOU","Chelsea","sub",NULL,NULL
"788","CHEBOU","Chelsea","sub",NULL,NULL
"776","CHEBOU","Chelsea","sub",NULL,NULL
"687","CHEBRE","Brentford","start",NULL,NULL
"682","CHEBRE","Brentford","start",NULL,NULL
"681","CHEBRE","Brentford","start",NULL,NULL
"704","CHEBRE","Brentford","start",NULL,NULL
"698","CHEBRE","Brentford","start",NULL,NULL
"699","CHEBRE","Brentford","start",NULL,NULL
"670","CHEBRE","Brentford","start",NULL,NULL
"689","CHEBRE","Brentford","start",NULL,NULL
"688","CHEBRE","Brentford","start",NULL,NULL
"686","CHEBRE","Brentford","start",NULL,NULL
"683","CHEBRE","Brentford","start",NULL,NULL
"669","CHEBRE","Brentford","sub",NULL,NULL
"675","CHEBRE","Brentford","sub",NULL,NULL
"673","CHEBRE","Brentford","sub",NULL,NULL
"674","CHEBRE","Brentford","sub",NULL,NULL
"675","CHEBRE","Brentford","sub",NULL,NULL
"681","CHEBRE","Brentford","sub",NULL,NULL
"683","CHEBRE","Brentford","sub",NULL,NULL
"672","CHEBRE","Brentford","sub",NULL,NULL
"676","CHEBRE","Brentford","sub",NULL,NULL
"806","CHEBRE","Chelsea","start",NULL,NULL
"805","CHEBRE","Chelsea","start",NULL,NULL
"798","CHEBRE","Chelsea","start",NULL,NULL
"796","CHEBRE","Chelsea","start",NULL,NULL
"796","CHEBRE","Chelsea","start",NULL,NULL
"783","CHEBRE","Chelsea","start",NULL,NULL
"791","CHEBRE","Chelsea","start",NULL,NULL
"782","CHEBRE","Chelsea","start",NULL,NULL
"797","CHEBRE","Chelsea","start",NULL,NULL
"770","CHEBRE","Chelsea","start",NULL,NULL
"809","CHEBRE","Chelsea","start",NULL,NULL
"779","CHEBRE","Chelsea","sub",NULL,NULL
"780","CHEBRE","Chelsea","sub",NULL,NULL
"789","CHEBRE","Chelsea","sub",NULL,NULL
"791","CHEBRE","Chelsea","sub",NULL,NULL
"790","CHEBRE","Chelsea","sub",NULL,NULL
"778","CHEBRE","Chelsea","sub",NULL,NULL
"776","CHEBRE","Chelsea","sub",NULL,NULL
"773","CHEBRE","Chelsea","sub",NULL,NULL
"777","CHEBRE","Chelsea","sub",NULL,NULL
"794","CHEFUL","Chelsea","start",NULL,NULL
"779","CHEFUL","Chelsea","start",NULL,NULL
"778","CHEFUL","Chelsea","start",NULL,NULL
"771","CHEFUL","Chelsea","start",NULL,NULL
"806","CHEFUL","Chelsea","start",NULL,NULL
"809","CHEFUL","Chelsea","start",NULL,NULL
"808","CHEFUL","Chelsea","start",NULL,NULL
"792","CHEFUL","Chelsea","start",NULL,NULL
"795","CHEFUL","Chelsea","start",NULL,NULL
"796","CHEFUL","Chelsea","start",NULL,NULL
"779","CHEFUL","Chelsea","sub",NULL,NULL
"778","CHEFUL","Chelsea","sub",NULL,NULL
"777","CHEFUL","Chelsea","sub",NULL,NULL
"771","CHEFUL","Chelsea","sub",NULL,NULL
"776","CHEFUL","Chelsea","sub",NULL,NULL
"791","CHEFUL","Chelsea","sub",NULL,NULL
"790","CHEFUL","Chelsea","sub",NULL,NULL
"777","CHEFUL","Chelsea","sub",NULL,NULL
"780","CHEFUL","Chelsea","sub",NULL,NULL
"890","CHEFUL","Fulham","start",NULL,NULL
"893","CHEFUL","Fulham","start",NULL,NULL
"891","CHEFUL","Fulham","start",NULL,NULL
"884","CHEFUL","Fulham","start",NULL,NULL
"886","CHEFUL","Fulham","start",NULL,NULL
"885","CHEFUL","Fulham","start",NULL,NULL
"877","CHEFUL","Fulham","start",NULL,NULL
"889","CHEFUL","Fulham","start",NULL,NULL
"901","CHEFUL","Fulham","start",NULL,NULL
"902","CHEFUL","Fulham","start",NULL,NULL
"903","CHEFUL","Fulham","start",NULL,NULL
"878","CHEFUL","Fulham","sub",NULL,NULL
"879","CHEFUL","Fulham","sub",NULL,NULL
"880","CHEFUL","Fulham","sub",NULL,NULL
"881","CHEFUL","Fulham","sub",NULL,NULL
"882","CHEFUL","Fulham","sub",NULL,NULL
"883","CHEFUL","Fulham","sub",NULL,NULL
"874","CHEFUL","Fulham","sub",NULL,NULL
"881","CHEFUL","Fulham","sub",NULL,NULL
"887","CHEFUL","Fulham","sub",NULL,NULL
"779","CHELIV","Chelsea","start",NULL,NULL
"778","CHELIV","Chelsea","start",NULL,NULL
"795","CHELIV","Chelsea","start",NULL,NULL
"809","CHELIV","Chelsea","start",NULL,NULL
"808","CHELIV","Chelsea","start",NULL,NULL
"807","CHELIV","Chelsea","start",NULL,NULL
"793","CHELIV","Chelsea","start",NULL,NULL
"774","CHELIV","Chelsea","start",NULL,NULL
"794","CHELIV","Chelsea","start",NULL,NULL
"792","CHELIV","Chelsea","start",NULL,NULL
"780","CHELIV","Chelsea","start",NULL,NULL
"777","CHELIV","Chelsea","sub",NULL,NULL
"778","CHELIV","Chelsea","sub",NULL,NULL
"779","CHELIV","Chelsea","sub",NULL,NULL
"784","CHELIV","Chelsea","sub",NULL,NULL
"783","CHELIV","Chelsea","sub",NULL,NULL
"775","CHELIV","Chelsea","sub",NULL,NULL
"785","CHELIV","Chelsea","sub",NULL,NULL
"786","CHELIV","Chelsea","sub",NULL,NULL
"776","CHELIV","Chelsea","sub",NULL,NULL
"923","CHELIV","Liverpool","start",NULL,NULL
"914","CHELIV","Liverpool","start",NULL,NULL
"910","CHELIV","Liverpool","start",NULL,NULL
"912","CHELIV","Liverpool","start",NULL,NULL
"940","CHELIV","Liverpool","start",NULL,NULL
"942","CHELIV","Liverpool","start",NULL,NULL
"905","CHELIV","Liverpool","start",NULL,NULL
"941","CHELIV","Liverpool","start",NULL,NULL
"926","CHELIV","Liverpool","start",NULL,NULL
"924","CHELIV","Liverpool","start",NULL,NULL
"925","CHELIV","Liverpool","start",NULL,NULL
"920","CHELIV","Liverpool","sub",NULL,NULL
"904","CHELIV","Liverpool","sub",NULL,NULL
"919","CHELIV","Liverpool","sub",NULL,NULL
"921","CHELIV","Liverpool","sub",NULL,NULL
"910","CHELIV","Liverpool","sub",NULL,NULL
"911","CHELIV","Liverpool","sub",NULL,NULL
